"Guid","SBQQ__AdditionalDiscountAmount__c","SBQQ__AdditionalQuantity__c","SBQQ__AllowAssetRefund__c","SBQQ__BatchQuantity__c","SBQQ__BillingFrequency__c","SBQQ__BillingType__c","SBQQ__BlockPrice__c","SBQQ__Bundle__c","SBQQ__BundledQuantity__c","SBQQ__Bundled__c","SBQQ__CarryoverLine__c","SBQQ__ChargeType__c","SBQQ__ComponentCost__c","SBQQ__ComponentDiscountedByPackage__c","SBQQ__ComponentListTotal__c","SBQQ__ComponentSubscriptionScope__c","SBQQ__ComponentTotal__c","SBQQ__ComponentUpliftedByPackage__c","SBQQ__CompoundDiscountRate__c","SBQQ__ConfigurationRequired__c","SBQQ__ContractedPrice__c","SBQQ__CostEditable__c","SBQQ__Cost__c","SBQQ__CustomerPrice__c","SBQQ__DefaultSubscriptionTerm__c","SBQQ__Description__c","SBQQ__Dimension__c","SBQQ__DiscountScheduleType__c","SBQQ__DiscountSchedule__c","SBQQ__DiscountTier__c","SBQQ__Discount__c","SBQQ__DistributorDiscount__c","SBQQ__DynamicOptionId__c","SBQQ__EarliestValidAmendmentStartDate__c","SBQQ__EndDate__c","SBQQ__Existing__c","SBQQ__Favorite__c","SBQQ__GenerateContractedPrice__c","SBQQ__GrossProfit__c","SBQQ__Group__c","SBQQ__Guidance__c","SBQQ__HasConsumptionSchedule__c","SBQQ__Hidden__c","SBQQ__Incomplete__c","SBQQ__ListPrice__c","SBQQ__MarkupAmount__c","SBQQ__MarkupRate__c","SBQQ__MaximumPrice__c","SBQQ__MinimumPrice__c","SBQQ__NetPrice__c","SBQQ__NonDiscountable__c","SBQQ__NonPartnerDiscountable__c","SBQQ__Number__c","SBQQ__OptionDiscountAmount__c","SBQQ__OptionDiscount__c","SBQQ__OptionLevel__c","SBQQ__OptionType__c","SBQQ__Optional__c","SBQQ__OriginalPrice__c","SBQQ__OriginalQuoteLineId__c","SBQQ__OriginalUnitCost__c","SBQQ__PackageProductCode__c","SBQQ__PackageProductDescription__c","SBQQ__PartnerDiscount__c","SBQQ__PartnerPrice__c","SBQQ__PreviousSegmentPrice__c","SBQQ__PreviousSegmentUplift__c","SBQQ__PriceEditable__c","SBQQ__PricebookEntryId__c","SBQQ__PricingMethodEditable__c","SBQQ__PricingMethod__c","SBQQ__PriorQuantity__c","SBQQ__ProductOption__c","SBQQ__ProductSubscriptionType__c","SBQQ__ProrateMultiplier__c","SBQQ__ProratedListPrice__c","SBQQ__ProratedPrice__c","SBQQ__Quantity__c","SBQQ__Quote__c","SBQQ__RegularPrice__c","SBQQ__Renewal__c","SBQQ__RenewedSubscription__c","SBQQ__RequiredBy__c","SBQQ__SegmentIndex__c","SBQQ__SegmentKey__c","SBQQ__SegmentLabel__c","SBQQ__Source__c","SBQQ__SpecialPriceDescription__c","SBQQ__SpecialPriceType__c","SBQQ__SpecialPrice__c","SBQQ__StartDate__c","SBQQ__SubscribedAssetIds__c","SBQQ__SubscriptionBase__c","SBQQ__SubscriptionCategory__c","SBQQ__SubscriptionPercent__c","SBQQ__SubscriptionPricing__c","SBQQ__SubscriptionScope__c","SBQQ__SubscriptionTargetPrice__c","SBQQ__SubscriptionTerm__c","SBQQ__SubscriptionType__c","SBQQ__TaxCode__c","SBQQ__Taxable__c","SBQQ__TermDiscountSchedule__c","SBQQ__TermDiscountTier__c","SBQQ__TermDiscount__c","SBQQ__UnitCost__c","SBQQ__UnproratedNetPrice__c","SBQQ__UpgradedQuantity__c","SBQQ__UpgradedSubscription__c","SBQQ__UpliftAmount__c","SBQQ__Uplift__c","SBQQ__VolumeDiscount__c"
2602a321-8053-490f-9d59-29d51f724030,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",13.49,"#N/A",1 24-count Box of K-Cups Pods- One time,"#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHe0AAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,14.99,"#N/A","#N/A","#N/A","#N/A",13.49,false,false,2.0,"#N/A","#N/A",1.0,Component,false,14.99,"#N/A","#N/A","#N/A","#N/A","#N/A",13.49,"#N/A","#N/A",false,01u8c00000GkQ6uAAF,false,List,"#N/A",92f33505-ee03-4bf2-b2de-0637cdee4237,Renewable,1.0,14.99,14.99,1.0,bd71dbb1-2f6b-4489-8be2-1c6720847b1e,14.99,false,"#N/A",4dd46945-164c-4310-9c5d-3e6b932fa88a,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",14.99,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
27cddf6d-b0a2-4ea0-be18-fea3eaaf14a9,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",2870.1,"#N/A",10 Flomatic valves to dispense an assortment of beverages. <br>Ice dispenser holds 200lb of ice.,"#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHe4AAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,3189.0,"#N/A","#N/A","#N/A","#N/A",2870.1,false,false,6.0,"#N/A","#N/A",1.0,Component,false,3189.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2870.1,"#N/A","#N/A",false,01u8c00000GkQ5vAAF,false,List,"#N/A",60406e5d-b271-49d4-bc5e-c37a22e9df6b,One-time,1.0,3189.0,3189.0,1.0,3b284b46-0797-4f5f-a539-5ae1542f303c,3189.0,false,"#N/A",871968a4-6299-4bcc-a922-f361c6eeda24,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3189.0,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
299834b4-3f37-420e-9748-376461b29ebf,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",13.49,"#N/A",1 24-count Box of K-Cups Pods- One time,"#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHe0AAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,14.99,"#N/A","#N/A","#N/A","#N/A",13.49,false,false,2.0,"#N/A","#N/A",1.0,Component,false,14.99,"#N/A","#N/A","#N/A","#N/A","#N/A",13.49,"#N/A","#N/A",false,01u8c00000GkQ6uAAF,false,List,"#N/A",92f33505-ee03-4bf2-b2de-0637cdee4237,Renewable,1.0,14.99,14.99,1.0,08ebbb4b-8876-49de-a4f4-37e333d06da5,14.99,false,"#N/A",5fdce940-3ee2-41bf-b625-d0d607e40564,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",14.99,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
2ad3b117-8570-4790-9785-139bfb2ee705,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",13.49,"#N/A",1 24-count Box of K-Cups Pods- One time,"#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHe0AAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,14.99,"#N/A","#N/A","#N/A","#N/A",13.49,false,false,3.0,"#N/A","#N/A",1.0,Component,false,14.99,"#N/A","#N/A","#N/A","#N/A","#N/A",13.49,"#N/A","#N/A",false,01u8c00000GkQ6tAAF,false,List,"#N/A",a5bd6984-b625-43c2-9f0c-3590e55dd900,Renewable,1.0,14.99,14.99,1.0,3780eaab-3685-4b6f-8a27-3f83139015e9,14.99,false,"#N/A",1ee8aaa6-ff91-45a5-8c31-60b5e1e9327e,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",14.99,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
2b84f300-ac9d-44bf-a554-2f432552be99,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",35.42,"#N/A",6 Gallon Bag in Box Syrup- One time,"#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHdzAAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,39.35,"#N/A","#N/A","#N/A","#N/A",35.42,false,false,4.0,"#N/A","#N/A",1.0,Component,false,39.35,"#N/A","#N/A","#N/A","#N/A","#N/A",35.42,"#N/A","#N/A",false,01u8c00000GkQ6iAAF,false,List,"#N/A",a44ab90b-2166-4a86-8e00-68048e5a7e3b,One-time,1.0,39.35,39.35,1.0,57064321-d22f-41e6-b40e-060f079388af,39.35,false,"#N/A",0b065ffb-fdcb-4e01-ae51-32294cd053ed,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",39.35,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
2bebf9c1-8d5c-469e-8626-67620c439de4,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",11.47,1.0,1 24-count Box of K-Cups Pods- Recurring,"#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHe0AAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,12.74,"#N/A","#N/A","#N/A","#N/A",11.47,false,false,5.0,"#N/A","#N/A",1.0,Component,false,12.74,"#N/A","#N/A","#N/A","#N/A","#N/A",11.47,"#N/A","#N/A",false,01u8c00000GkQ6bAAF,false,List,"#N/A",afe6b8c6-3c8c-440a-bd71-351b7c2b0caf,Renewable,1.0,12.74,12.74,1.0,08ebbb4b-8876-49de-a4f4-37e333d06da5,12.74,false,"#N/A",5fdce940-3ee2-41bf-b625-d0d607e40564,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12.74,"#N/A","#N/A",List,"#N/A","#N/A",Fixed Price,Quote,"#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
2faa08c1-1007-480d-beb3-91af5f06f1ff,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",13.49,"#N/A",1 24-count Box of K-Cups Pods- One time,"#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHe0AAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,14.99,"#N/A","#N/A","#N/A","#N/A",13.49,false,false,5.0,"#N/A","#N/A",1.0,Component,false,14.99,"#N/A","#N/A","#N/A","#N/A","#N/A",13.49,"#N/A","#N/A",false,01u8c00000GkQ6qAAF,false,List,"#N/A",069710c0-6447-43e1-84ea-724ec721cad9,One-time,1.0,14.99,14.99,1.0,bd71dbb1-2f6b-4489-8be2-1c6720847b1e,14.99,false,"#N/A",4dd46945-164c-4310-9c5d-3e6b932fa88a,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",14.99,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
30310c91-43c3-40c5-9cea-462305ea72bd,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",404.1,"#N/A",A high capacity coffee maker designed for continuous use with direct water line plumbing.,"#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHe3AAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,449.0,"#N/A","#N/A","#N/A","#N/A",404.1,false,false,8.0,"#N/A","#N/A",1.0,Component,false,449.0,"#N/A","#N/A","#N/A","#N/A","#N/A",404.1,"#N/A","#N/A",false,01u8c00000GkQ6hAAF,false,List,"#N/A",ced857e2-cf61-4db9-995d-378b42936859,One-time,1.0,449.0,449.0,1.0,08ebbb4b-8876-49de-a4f4-37e333d06da5,449.0,false,"#N/A",5fdce940-3ee2-41bf-b625-d0d607e40564,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",449.0,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
3ccce5fa-57ce-4098-be8e-cb0c0f2560fa,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",30.11,1.0,11 Gallon Bag in Box Syrup- Recurring,"#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHdzAAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,33.45,"#N/A","#N/A","#N/A","#N/A",30.11,false,false,5.0,"#N/A","#N/A",1.0,Component,false,33.45,"#N/A","#N/A","#N/A","#N/A","#N/A",30.11,"#N/A","#N/A",false,01u8c00000GkQ5tAAF,false,List,"#N/A",a4607cbb-f014-48d2-a349-18a2489a0e4e,Renewable,1.0,33.45,33.45,1.0,b4a65cbe-5de5-4840-8b80-69d208634f2e,33.45,false,"#N/A",ffe086e9-979c-4be5-ba95-e2985179d72c,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",33.45,"#N/A","#N/A",List,"#N/A","#N/A",Fixed Price,Quote,"#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
4279a1dd-bd25-4bce-b426-00067a57b666,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",35.42,"#N/A",12 Gallon Bag in Box Syrup- One time,"#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHdzAAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,39.35,"#N/A","#N/A","#N/A","#N/A",35.42,false,false,3.0,"#N/A","#N/A",1.0,Component,false,39.35,"#N/A","#N/A","#N/A","#N/A","#N/A",35.42,"#N/A","#N/A",false,01u8c00000GkQ5wAAF,false,List,"#N/A",aa04ff40-3753-4f59-b58c-9cb7e929e61d,One-time,1.0,39.35,39.35,1.0,57064321-d22f-41e6-b40e-060f079388af,39.35,false,"#N/A",0b065ffb-fdcb-4e01-ae51-32294cd053ed,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",39.35,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
442e7fd5-34ef-43dd-a7f5-f997a51604ec,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",2870.1,"#N/A",10 Flomatic valves to dispense an assortment of beverages. <br>Ice dispenser holds 200lb of ice.,"#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHe4AAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,3189.0,"#N/A","#N/A","#N/A","#N/A",2870.1,false,false,10.0,"#N/A","#N/A",1.0,Component,false,3189.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2870.1,"#N/A","#N/A",false,01u8c00000GkQ5vAAF,false,List,"#N/A",60406e5d-b271-49d4-bc5e-c37a22e9df6b,One-time,1.0,3189.0,3189.0,1.0,57064321-d22f-41e6-b40e-060f079388af,3189.0,false,"#N/A",0b065ffb-fdcb-4e01-ae51-32294cd053ed,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3189.0,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
457811c3-60e2-4c81-9ef5-9cd14da12079,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",2870.1,"#N/A",10 Flomatic valves to dispense an assortment of beverages. <br>Ice dispenser holds 200lb of ice.,"#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHe4AAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,3189.0,"#N/A","#N/A","#N/A","#N/A",2870.1,false,false,9.0,"#N/A","#N/A",1.0,Component,false,3189.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2870.1,"#N/A","#N/A",false,01u8c00000GkQ5vAAF,false,List,"#N/A",60406e5d-b271-49d4-bc5e-c37a22e9df6b,One-time,1.0,3189.0,3189.0,1.0,b4a65cbe-5de5-4840-8b80-69d208634f2e,3189.0,false,"#N/A",ffe086e9-979c-4be5-ba95-e2985179d72c,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3189.0,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
46845b9b-c225-47f2-a2fa-6c613a73fe63,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",109.28,"#N/A",8 24-count Boxes of our best selling blends.- One time,"#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHe0AAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,121.42,"#N/A","#N/A","#N/A","#N/A",109.28,false,false,2.0,"#N/A","#N/A",1.0,Component,false,121.42,"#N/A","#N/A","#N/A","#N/A","#N/A",109.28,"#N/A","#N/A",false,01u8c00000GkQ6oAAF,false,List,"#N/A",9ad81863-8172-4be2-bc4c-f2cae2928cd1,One-time,1.0,121.42,121.42,1.0,3780eaab-3685-4b6f-8a27-3f83139015e9,121.42,false,"#N/A",1ee8aaa6-ff91-45a5-8c31-60b5e1e9327e,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",121.42,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
4db97239-d084-42e3-bd00-61a6057d7dd7,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",80.96,1.0,"K-Cycle™ bins are bundled in packs of five (5), for offices that brew 24 K-Cup® pods or more a day - 450 K-Cup® pods per bin. Single bins are not available.- Recurring<br> <br>EACH BIN INCLUDES<br>1. Pre-paid UPS return label affixed to bin<br>2. Pre-affixed bag and zip tie seal for brewed K-Cup® pod collection","#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHe2AAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,89.96,"#N/A","#N/A","#N/A","#N/A",80.96,false,false,6.0,"#N/A","#N/A",1.0,Component,false,89.96,"#N/A","#N/A","#N/A","#N/A","#N/A",80.96,"#N/A","#N/A",false,01u8c00000GkQ6RAAV,false,List,"#N/A",937ff184-2109-487a-866e-f82a9fce25fd,Renewable,1.0,89.96,89.96,1.0,bd71dbb1-2f6b-4489-8be2-1c6720847b1e,89.96,false,"#N/A",4dd46945-164c-4310-9c5d-3e6b932fa88a,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",89.96,"#N/A","#N/A",List,"#N/A","#N/A",Fixed Price,Quote,"#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
4dd46945-164c-4310-9c5d-3e6b932fa88a,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",true,"#N/A",false,false,"#N/A",0.0,false,598.92,"#N/A",539.02,false,"#N/A",false,"#N/A",false,"#N/A",0.0,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",10.0,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,0.0,"#N/A","#N/A","#N/A","#N/A",0.0,false,false,1.0,"#N/A","#N/A","#N/A","#N/A",false,0.0,"#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A","#N/A",false,01u8c00000GkQ6vAAF,false,List,"#N/A","#N/A",One-time,1.0,0.0,0.0,1.0,bd71dbb1-2f6b-4489-8be2-1c6720847b1e,0.0,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
516d2f1e-3ccf-4647-9719-f5cc47d542a4,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",13.49,"#N/A",1 24-count Box of K-Cups Pods- One time,"#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHe0AAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,14.99,"#N/A","#N/A","#N/A","#N/A",13.49,false,false,4.0,"#N/A","#N/A",1.0,Component,false,14.99,"#N/A","#N/A","#N/A","#N/A","#N/A",13.49,"#N/A","#N/A",false,01u8c00000GkQ6tAAF,false,List,"#N/A",a5bd6984-b625-43c2-9f0c-3590e55dd900,Renewable,1.0,14.99,14.99,1.0,08ebbb4b-8876-49de-a4f4-37e333d06da5,14.99,false,"#N/A",5fdce940-3ee2-41bf-b625-d0d607e40564,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",14.99,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
57630e50-60f1-46cd-828e-a30334e12ef0,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",35.42,"#N/A",12 Gallon Bag in Box Syrup- One time,"#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHdzAAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,39.35,"#N/A","#N/A","#N/A","#N/A",35.42,false,false,2.0,"#N/A","#N/A",1.0,Component,false,39.35,"#N/A","#N/A","#N/A","#N/A","#N/A",35.42,"#N/A","#N/A",false,01u8c00000GkQ5wAAF,false,List,"#N/A",aa04ff40-3753-4f59-b58c-9cb7e929e61d,One-time,1.0,39.35,39.35,1.0,b4a65cbe-5de5-4840-8b80-69d208634f2e,39.35,false,"#N/A",ffe086e9-979c-4be5-ba95-e2985179d72c,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",39.35,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
5daa6f5e-6794-498a-b786-33bd0dc2a14b,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",2870.1,"#N/A",10 Flomatic valves to dispense an assortment of beverages. <br>Ice dispenser holds 200lb of ice.,"#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHe4AAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,3189.0,"#N/A","#N/A","#N/A","#N/A",2870.1,false,false,11.0,"#N/A","#N/A",1.0,Component,false,3189.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2870.1,"#N/A","#N/A",false,01u8c00000GkQ5vAAF,false,List,"#N/A",60406e5d-b271-49d4-bc5e-c37a22e9df6b,One-time,1.0,3189.0,3189.0,1.0,7b5c9e19-3943-48c6-9be2-ed2db02d617c,3189.0,false,"#N/A",faaf3bfc-8429-4a05-ae52-792cab48290e,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3189.0,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
5eed259a-1a0d-421e-a060-852f195bb5be,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",35.42,"#N/A",9 Gallon Bag in Box Syrup- One time,"#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHdzAAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,39.35,"#N/A","#N/A","#N/A","#N/A",35.42,false,false,6.0,"#N/A","#N/A",1.0,Component,false,39.35,"#N/A","#N/A","#N/A","#N/A","#N/A",35.42,"#N/A","#N/A",false,01u8c00000GkQ6lAAF,false,List,"#N/A",27994536-4f92-4f73-9731-a8d9fd8303e8,One-time,1.0,39.35,39.35,1.0,57064321-d22f-41e6-b40e-060f079388af,39.35,false,"#N/A",0b065ffb-fdcb-4e01-ae51-32294cd053ed,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",39.35,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
